SEQ_001377|label=1	SEQ_001377|label=1
SEQ_001378|label=1	SEQ_001378|label=1
SEQ_001379|label=0	SEQ_001379|label=0
SEQ_001380|label=0	SEQ_001380|label=0
SEQ_001381|label=1	SEQ_001381|label=1
SEQ_001382|label=1	SEQ_001382|label=1
SEQ_001383|label=0	SEQ_001383|label=0
SEQ_001384|label=0	SEQ_001384|label=0
SEQ_001385|label=0	SEQ_001385|label=0
SEQ_001386|label=1	SEQ_001386|label=1
SEQ_001387|label=0	SEQ_001387|label=0
SEQ_001388|label=0	SEQ_001388|label=0
SEQ_001389|label=0	SEQ_001389|label=0
SEQ_001390|label=1	SEQ_001390|label=1
SEQ_001391|label=0	SEQ_001391|label=0
SEQ_001392|label=1	SEQ_001392|label=1
SEQ_001393|label=1	SEQ_001393|label=1
SEQ_001394|label=0	SEQ_001394|label=0
SEQ_001395|label=1	SEQ_001395|label=1
SEQ_001396|label=0	SEQ_001396|label=0
SEQ_001397|label=1	SEQ_001397|label=1
SEQ_001398|label=1	SEQ_001398|label=1
SEQ_001399|label=0	SEQ_001399|label=0
SEQ_001400|label=1	SEQ_001400|label=1
SEQ_002201|label=1	SEQ_002201|label=1
SEQ_002202|label=1	SEQ_002202|label=1
SEQ_002203|label=0	SEQ_002203|label=0
SEQ_002204|label=0	SEQ_002204|label=0
SEQ_002205|label=1	SEQ_002205|label=1
SEQ_002206|label=1	SEQ_002206|label=1
SEQ_002207|label=0	SEQ_002207|label=0
SEQ_002208|label=0	SEQ_002208|label=0
SEQ_002209|label=1	SEQ_002209|label=1
SEQ_002210|label=1	SEQ_002210|label=1
SEQ_002211|label=1	SEQ_002211|label=1
SEQ_002212|label=1	SEQ_002212|label=1
SEQ_002213|label=0	SEQ_002213|label=0
SEQ_002214|label=1	SEQ_002214|label=1
SEQ_002215|label=1	SEQ_002215|label=1
SEQ_002216|label=0	SEQ_002216|label=0
SEQ_002217|label=1	SEQ_002217|label=1
SEQ_002218|label=1	SEQ_002218|label=1
SEQ_002219|label=1	SEQ_002219|label=1
SEQ_002220|label=1	SEQ_002220|label=1
SEQ_002221|label=0	SEQ_002221|label=0
SEQ_002222|label=1	SEQ_002222|label=1
SEQ_002223|label=1	SEQ_002223|label=1
SEQ_002224|label=1	SEQ_002224|label=1
SEQ_002225|label=0	SEQ_002225|label=0
SEQ_002226|label=0	SEQ_002226|label=0
SEQ_002227|label=0	SEQ_002227|label=0
SEQ_002228|label=0	SEQ_002228|label=0
SEQ_002229|label=0	SEQ_002229|label=0
SEQ_002230|label=1	SEQ_002230|label=1
SEQ_002231|label=0	SEQ_002231|label=0
SEQ_002232|label=0	SEQ_002232|label=0
SEQ_002233|label=0	SEQ_002233|label=0
SEQ_002234|label=1	SEQ_002234|label=1
SEQ_002235|label=0	SEQ_002235|label=0
SEQ_002236|label=0	SEQ_002236|label=0
SEQ_002237|label=0	SEQ_002237|label=0
SEQ_002238|label=0	SEQ_002238|label=0
SEQ_002239|label=0	SEQ_002239|label=0
SEQ_002240|label=1	SEQ_002240|label=1
SEQ_002241|label=1	SEQ_002241|label=1
SEQ_002242|label=0	SEQ_002242|label=0
SEQ_002243|label=0	SEQ_002243|label=0
SEQ_002244|label=0	SEQ_002244|label=0
SEQ_002245|label=1	SEQ_002245|label=1
SEQ_002246|label=1	SEQ_002246|label=1
SEQ_002247|label=1	SEQ_002247|label=1
SEQ_002248|label=1	SEQ_002248|label=1
SEQ_002249|label=0	SEQ_002249|label=0
SEQ_002250|label=1	SEQ_002250|label=1
SEQ_002251|label=0	SEQ_002251|label=0
SEQ_002252|label=0	SEQ_002252|label=0
SEQ_002253|label=1	SEQ_002253|label=1
SEQ_002254|label=1	SEQ_002254|label=1
SEQ_002255|label=0	SEQ_002255|label=0
SEQ_002256|label=1	SEQ_002256|label=1
SEQ_002257|label=0	SEQ_002257|label=0
SEQ_002258|label=1	SEQ_002258|label=1
SEQ_002259|label=1	SEQ_002259|label=1
SEQ_002260|label=1	SEQ_002260|label=1
SEQ_002261|label=0	SEQ_002261|label=0
SEQ_002262|label=0	SEQ_002262|label=0
SEQ_002263|label=0	SEQ_002263|label=0
SEQ_002264|label=0	SEQ_002264|label=0
SEQ_002265|label=1	SEQ_002265|label=1
SEQ_002266|label=0	SEQ_002266|label=0
SEQ_002267|label=1	SEQ_002267|label=1
SEQ_002268|label=1	SEQ_002268|label=1
SEQ_002269|label=1	SEQ_002269|label=1
SEQ_002270|label=0	SEQ_002270|label=0
SEQ_002271|label=1	SEQ_002271|label=1
SEQ_002272|label=0	SEQ_002272|label=0
SEQ_002273|label=0	SEQ_002273|label=0
SEQ_002274|label=1	SEQ_002274|label=1
SEQ_002275|label=0	SEQ_002275|label=0
SEQ_002276|label=0	SEQ_002276|label=0
SEQ_002277|label=0	SEQ_002277|label=0
SEQ_002278|label=0	SEQ_002278|label=0
SEQ_002279|label=1	SEQ_002279|label=1
SEQ_002280|label=1	SEQ_002280|label=1
SEQ_002281|label=1	SEQ_002281|label=1
SEQ_002282|label=0	SEQ_002282|label=0
SEQ_002283|label=0	SEQ_002283|label=0
SEQ_002284|label=0	SEQ_002284|label=0
SEQ_002285|label=0	SEQ_002285|label=0
SEQ_002286|label=0	SEQ_002286|label=0
SEQ_002287|label=0	SEQ_002287|label=0
SEQ_002288|label=0	SEQ_002288|label=0
SEQ_002289|label=1	SEQ_002289|label=1
SEQ_002290|label=1	SEQ_002290|label=1
SEQ_002291|label=0	SEQ_002291|label=0
SEQ_002292|label=0	SEQ_002292|label=0
SEQ_002293|label=1	SEQ_002293|label=1
SEQ_002294|label=0	SEQ_002294|label=0
SEQ_002295|label=1	SEQ_002295|label=1
SEQ_002296|label=0	SEQ_002296|label=0
SEQ_002297|label=0	SEQ_002297|label=0
SEQ_002298|label=0	SEQ_002298|label=0
SEQ_002299|label=1	SEQ_002299|label=1
SEQ_002300|label=1	SEQ_002300|label=1
SEQ_003001|label=0	SEQ_003001|label=0
SEQ_003002|label=1	SEQ_003002|label=1
SEQ_003003|label=1	SEQ_003003|label=1
SEQ_003004|label=1	SEQ_003004|label=1
SEQ_003005|label=0	SEQ_003005|label=0
SEQ_003006|label=0	SEQ_003006|label=0
SEQ_003007|label=0	SEQ_003007|label=0
SEQ_003008|label=1	SEQ_003008|label=1
SEQ_003009|label=1	SEQ_003009|label=1
SEQ_003010|label=0	SEQ_003010|label=0
SEQ_003011|label=0	SEQ_003011|label=0
SEQ_003012|label=0	SEQ_003012|label=0
SEQ_003013|label=1	SEQ_003013|label=1
SEQ_003014|label=0	SEQ_003014|label=0
SEQ_003015|label=0	SEQ_003015|label=0
SEQ_003016|label=1	SEQ_003016|label=1
SEQ_003017|label=0	SEQ_003017|label=0
SEQ_003018|label=1	SEQ_003018|label=1
SEQ_003019|label=0	SEQ_003019|label=0
SEQ_003020|label=0	SEQ_003020|label=0
SEQ_003021|label=0	SEQ_003021|label=0
SEQ_003022|label=1	SEQ_003022|label=1
SEQ_003023|label=1	SEQ_003023|label=1
SEQ_003024|label=0	SEQ_003024|label=0
SEQ_003025|label=1	SEQ_003025|label=1
SEQ_003026|label=0	SEQ_003026|label=0
SEQ_003027|label=1	SEQ_003027|label=1
SEQ_003028|label=1	SEQ_003028|label=1
SEQ_003029|label=1	SEQ_003029|label=1
SEQ_003030|label=0	SEQ_003030|label=0
SEQ_003031|label=1	SEQ_003031|label=1
SEQ_003032|label=0	SEQ_003032|label=0
SEQ_003033|label=0	SEQ_003033|label=0
SEQ_003034|label=1	SEQ_003034|label=1
SEQ_003035|label=0	SEQ_003035|label=0
SEQ_003036|label=0	SEQ_003036|label=0
SEQ_003037|label=0	SEQ_003037|label=0
SEQ_003038|label=1	SEQ_003038|label=1
SEQ_003039|label=0	SEQ_003039|label=0
SEQ_003040|label=0	SEQ_003040|label=0
SEQ_003041|label=1	SEQ_003041|label=1
SEQ_003042|label=0	SEQ_003042|label=0
SEQ_003043|label=0	SEQ_003043|label=0
SEQ_003044|label=0	SEQ_003044|label=0
SEQ_003045|label=1	SEQ_003045|label=1
SEQ_003046|label=1	SEQ_003046|label=1
SEQ_003047|label=1	SEQ_003047|label=1
SEQ_003048|label=0	SEQ_003048|label=0
SEQ_003049|label=0	SEQ_003049|label=0
SEQ_003050|label=1	SEQ_003050|label=1
SEQ_003051|label=0	SEQ_003051|label=0
SEQ_003052|label=1	SEQ_003052|label=1
SEQ_003053|label=0	SEQ_003053|label=0
SEQ_003054|label=0	SEQ_003054|label=0
SEQ_003055|label=1	SEQ_003055|label=1
SEQ_003056|label=0	SEQ_003056|label=0
SEQ_003057|label=0	SEQ_003057|label=0
SEQ_003058|label=1	SEQ_003058|label=1
SEQ_003059|label=0	SEQ_003059|label=0
SEQ_003060|label=0	SEQ_003060|label=0
SEQ_003061|label=1	SEQ_003061|label=1
SEQ_003062|label=0	SEQ_003062|label=0
SEQ_003063|label=0	SEQ_003063|label=0
SEQ_003064|label=1	SEQ_003064|label=1
SEQ_003065|label=1	SEQ_003065|label=1
SEQ_003066|label=0	SEQ_003066|label=0
SEQ_003067|label=0	SEQ_003067|label=0
SEQ_003068|label=1	SEQ_003068|label=1
SEQ_003069|label=1	SEQ_003069|label=1
SEQ_003070|label=0	SEQ_003070|label=0
SEQ_003071|label=0	SEQ_003071|label=0
SEQ_003072|label=1	SEQ_003072|label=1
SEQ_003073|label=0	SEQ_003073|label=0
SEQ_003074|label=1	SEQ_003074|label=1
SEQ_003075|label=1	SEQ_003075|label=1
SEQ_003076|label=0	SEQ_003076|label=0
SEQ_003077|label=0	SEQ_003077|label=0
SEQ_003078|label=0	SEQ_003078|label=0
SEQ_003079|label=1	SEQ_003079|label=1
SEQ_003080|label=1	SEQ_003080|label=1
SEQ_003081|label=0	SEQ_003081|label=0
SEQ_003082|label=1	SEQ_003082|label=1
SEQ_003083|label=1	SEQ_003083|label=1
SEQ_003084|label=0	SEQ_003084|label=0
SEQ_003085|label=0	SEQ_003085|label=0
SEQ_003086|label=0	SEQ_003086|label=0
SEQ_003087|label=0	SEQ_003087|label=0
SEQ_003088|label=0	SEQ_003088|label=0
SEQ_003089|label=0	SEQ_003089|label=0
SEQ_003090|label=1	SEQ_003090|label=1
SEQ_003091|label=1	SEQ_003091|label=1
SEQ_003092|label=1	SEQ_003092|label=1
SEQ_003093|label=0	SEQ_003093|label=0
SEQ_003094|label=0	SEQ_003094|label=0
SEQ_003095|label=1	SEQ_003095|label=1
SEQ_003096|label=1	SEQ_003096|label=1
SEQ_003097|label=1	SEQ_003097|label=1
SEQ_003098|label=1	SEQ_003098|label=1
SEQ_003099|label=1	SEQ_003099|label=1
SEQ_003100|label=1	SEQ_003100|label=1
SEQ_007363|label=1	SEQ_007363|label=1
SEQ_007364|label=1	SEQ_007364|label=1
SEQ_007365|label=0	SEQ_007365|label=0
SEQ_007366|label=0	SEQ_007366|label=0
SEQ_007367|label=0	SEQ_007367|label=0
SEQ_007368|label=0	SEQ_007368|label=0
SEQ_007369|label=0	SEQ_007369|label=0
SEQ_007370|label=1	SEQ_007370|label=1
SEQ_007371|label=1	SEQ_007371|label=1
SEQ_007372|label=0	SEQ_007372|label=0
SEQ_007373|label=0	SEQ_007373|label=0
SEQ_007374|label=1	SEQ_007374|label=1
SEQ_007375|label=0	SEQ_007375|label=0
SEQ_007376|label=1	SEQ_007376|label=1
SEQ_007377|label=0	SEQ_007377|label=0
SEQ_007378|label=1	SEQ_007378|label=1
SEQ_007379|label=1	SEQ_007379|label=1
SEQ_007380|label=1	SEQ_007380|label=1
SEQ_007381|label=1	SEQ_007381|label=1
SEQ_007382|label=1	SEQ_007382|label=1
SEQ_007383|label=0	SEQ_007383|label=0
SEQ_007384|label=1	SEQ_007384|label=1
SEQ_007385|label=0	SEQ_007385|label=0
SEQ_007386|label=0	SEQ_007386|label=0
SEQ_007387|label=1	SEQ_007387|label=1
SEQ_007388|label=1	SEQ_007388|label=1
SEQ_007389|label=0	SEQ_007389|label=0
SEQ_007390|label=1	SEQ_007390|label=1
SEQ_007391|label=0	SEQ_007391|label=0
SEQ_007392|label=0	SEQ_007392|label=0
SEQ_007393|label=1	SEQ_007393|label=1
SEQ_007394|label=0	SEQ_007394|label=0
SEQ_007395|label=1	SEQ_007395|label=1
SEQ_007396|label=1	SEQ_007396|label=1
SEQ_007397|label=1	SEQ_007397|label=1
SEQ_007398|label=0	SEQ_007398|label=0
SEQ_007399|label=1	SEQ_007399|label=1
SEQ_007400|label=0	SEQ_007400|label=0
SEQ_008301|label=0	SEQ_008301|label=0
SEQ_008302|label=0	SEQ_008302|label=0
SEQ_008303|label=0	SEQ_008303|label=0
SEQ_008304|label=0	SEQ_008304|label=0
SEQ_008305|label=0	SEQ_008305|label=0
SEQ_008306|label=0	SEQ_008306|label=0
SEQ_008307|label=0	SEQ_008307|label=0
SEQ_008308|label=0	SEQ_008308|label=0
SEQ_008309|label=1	SEQ_008309|label=1
SEQ_008310|label=0	SEQ_008310|label=0
SEQ_008311|label=0	SEQ_008311|label=0
SEQ_008312|label=1	SEQ_008312|label=1
SEQ_008313|label=0	SEQ_008313|label=0
SEQ_008314|label=0	SEQ_008314|label=0
SEQ_008315|label=1	SEQ_008315|label=1
SEQ_008316|label=0	SEQ_008316|label=0
SEQ_008317|label=0	SEQ_008317|label=0
SEQ_008318|label=1	SEQ_008318|label=1
SEQ_008319|label=0	SEQ_008319|label=0
SEQ_008320|label=0	SEQ_008320|label=0
SEQ_008321|label=1	SEQ_008321|label=1
SEQ_008322|label=1	SEQ_008322|label=1
SEQ_008323|label=0	SEQ_008323|label=0
SEQ_008324|label=0	SEQ_008324|label=0
SEQ_008325|label=1	SEQ_008325|label=1
SEQ_008326|label=1	SEQ_008326|label=1
SEQ_008327|label=0	SEQ_008327|label=0
SEQ_008328|label=1	SEQ_008328|label=1
SEQ_008329|label=0	SEQ_008329|label=0
SEQ_008330|label=1	SEQ_008330|label=1
SEQ_008331|label=0	SEQ_008331|label=0
SEQ_008332|label=0	SEQ_008332|label=0
SEQ_008333|label=0	SEQ_008333|label=0
SEQ_008334|label=0	SEQ_008334|label=0
SEQ_008335|label=1	SEQ_008335|label=1
SEQ_008336|label=0	SEQ_008336|label=0
SEQ_008337|label=0	SEQ_008337|label=0
SEQ_008338|label=1	SEQ_008338|label=1
SEQ_008339|label=1	SEQ_008339|label=1
SEQ_008340|label=0	SEQ_008340|label=0
SEQ_008341|label=1	SEQ_008341|label=1
SEQ_008342|label=0	SEQ_008342|label=0
SEQ_008343|label=0	SEQ_008343|label=0
SEQ_008344|label=1	SEQ_008344|label=1
SEQ_008345|label=0	SEQ_008345|label=0
SEQ_008346|label=1	SEQ_008346|label=1
SEQ_008347|label=0	SEQ_008347|label=0
SEQ_008348|label=1	SEQ_008348|label=1
SEQ_008349|label=0	SEQ_008349|label=0
SEQ_008350|label=0	SEQ_008350|label=0
SEQ_008351|label=0	SEQ_008351|label=0
SEQ_008352|label=0	SEQ_008352|label=0
SEQ_008353|label=1	SEQ_008353|label=1
SEQ_008354|label=1	SEQ_008354|label=1
SEQ_008355|label=1	SEQ_008355|label=1
SEQ_008356|label=1	SEQ_008356|label=1
SEQ_008357|label=1	SEQ_008357|label=1
SEQ_008358|label=0	SEQ_008358|label=0
SEQ_008359|label=0	SEQ_008359|label=0
SEQ_008360|label=0	SEQ_008360|label=0
SEQ_008361|label=1	SEQ_008361|label=1
SEQ_008362|label=0	SEQ_008362|label=0
SEQ_008363|label=0	SEQ_008363|label=0
SEQ_008364|label=1	SEQ_008364|label=1
SEQ_008365|label=1	SEQ_008365|label=1
SEQ_008366|label=1	SEQ_008366|label=1
SEQ_008367|label=0	SEQ_008367|label=0
SEQ_008368|label=1	SEQ_008368|label=1
SEQ_008369|label=1	SEQ_008369|label=1
SEQ_008370|label=0	SEQ_008370|label=0
SEQ_008371|label=1	SEQ_008371|label=1
SEQ_008372|label=1	SEQ_008372|label=1
SEQ_008373|label=1	SEQ_008373|label=1
SEQ_008374|label=1	SEQ_008374|label=1
SEQ_008375|label=1	SEQ_008375|label=1
SEQ_008376|label=0	SEQ_008376|label=0
SEQ_008377|label=0	SEQ_008377|label=0
SEQ_008378|label=0	SEQ_008378|label=0
SEQ_008379|label=0	SEQ_008379|label=0
SEQ_008380|label=0	SEQ_008380|label=0
SEQ_008381|label=0	SEQ_008381|label=0
SEQ_008382|label=1	SEQ_008382|label=1
SEQ_008383|label=0	SEQ_008383|label=0
SEQ_008384|label=1	SEQ_008384|label=1
SEQ_008385|label=0	SEQ_008385|label=0
SEQ_008386|label=1	SEQ_008386|label=1
SEQ_008387|label=1	SEQ_008387|label=1
SEQ_008388|label=1	SEQ_008388|label=1
SEQ_008389|label=1	SEQ_008389|label=1
SEQ_008390|label=1	SEQ_008390|label=1
SEQ_008391|label=0	SEQ_008391|label=0
SEQ_008392|label=1	SEQ_008392|label=1
SEQ_008393|label=0	SEQ_008393|label=0
SEQ_008394|label=0	SEQ_008394|label=0
SEQ_008395|label=0	SEQ_008395|label=0
SEQ_008396|label=1	SEQ_008396|label=1
SEQ_008397|label=1	SEQ_008397|label=1
SEQ_008398|label=1	SEQ_008398|label=1
SEQ_008399|label=0	SEQ_008399|label=0
SEQ_008400|label=0	SEQ_008400|label=0
SEQ_009101|label=0	SEQ_009101|label=0
SEQ_009102|label=0	SEQ_009102|label=0
SEQ_009103|label=1	SEQ_009103|label=1
SEQ_009104|label=1	SEQ_009104|label=1
SEQ_009105|label=0	SEQ_009105|label=0
SEQ_009106|label=0	SEQ_009106|label=0
SEQ_009107|label=1	SEQ_009107|label=1
SEQ_009108|label=1	SEQ_009108|label=1
SEQ_009109|label=1	SEQ_009109|label=1
SEQ_009110|label=0	SEQ_009110|label=0
SEQ_009111|label=0	SEQ_009111|label=0
SEQ_009112|label=0	SEQ_009112|label=0
SEQ_009113|label=1	SEQ_009113|label=1
SEQ_009114|label=0	SEQ_009114|label=0
SEQ_009115|label=0	SEQ_009115|label=0
SEQ_009116|label=1	SEQ_009116|label=1
SEQ_009117|label=0	SEQ_009117|label=0
SEQ_009118|label=0	SEQ_009118|label=0
SEQ_009119|label=1	SEQ_009119|label=1
SEQ_009120|label=1	SEQ_009120|label=1
SEQ_009121|label=1	SEQ_009121|label=1
SEQ_009122|label=0	SEQ_009122|label=0
SEQ_009123|label=0	SEQ_009123|label=0
SEQ_009124|label=0	SEQ_009124|label=0
SEQ_009125|label=0	SEQ_009125|label=0
SEQ_009126|label=0	SEQ_009126|label=0
SEQ_009127|label=1	SEQ_009127|label=1
SEQ_009128|label=0	SEQ_009128|label=0
SEQ_009129|label=1	SEQ_009129|label=1
SEQ_009130|label=0	SEQ_009130|label=0
SEQ_009131|label=1	SEQ_009131|label=1
SEQ_009132|label=1	SEQ_009132|label=1
SEQ_009133|label=1	SEQ_009133|label=1
SEQ_009134|label=0	SEQ_009134|label=0
SEQ_009135|label=0	SEQ_009135|label=0
SEQ_009136|label=1	SEQ_009136|label=1
SEQ_009137|label=1	SEQ_009137|label=1
SEQ_009138|label=1	SEQ_009138|label=1
SEQ_009139|label=1	SEQ_009139|label=1
SEQ_009140|label=0	SEQ_009140|label=0
SEQ_009141|label=1	SEQ_009141|label=1
SEQ_009142|label=0	SEQ_009142|label=0
SEQ_009143|label=0	SEQ_009143|label=0
SEQ_009144|label=0	SEQ_009144|label=0
SEQ_009145|label=1	SEQ_009145|label=1
SEQ_009146|label=1	SEQ_009146|label=1
SEQ_009147|label=0	SEQ_009147|label=0
SEQ_009148|label=1	SEQ_009148|label=1
SEQ_009149|label=0	SEQ_009149|label=0
SEQ_009150|label=0	SEQ_009150|label=0
SEQ_009151|label=1	SEQ_009151|label=1
SEQ_009152|label=1	SEQ_009152|label=1
SEQ_009153|label=0	SEQ_009153|label=0
SEQ_009154|label=0	SEQ_009154|label=0
SEQ_009155|label=1	SEQ_009155|label=1
SEQ_009156|label=0	SEQ_009156|label=0
SEQ_009157|label=0	SEQ_009157|label=0
SEQ_009158|label=0	SEQ_009158|label=0
SEQ_009159|label=1	SEQ_009159|label=1
SEQ_009160|label=0	SEQ_009160|label=0
SEQ_009161|label=0	SEQ_009161|label=0
SEQ_009162|label=0	SEQ_009162|label=0
SEQ_009163|label=1	SEQ_009163|label=1
SEQ_009164|label=0	SEQ_009164|label=0
SEQ_009165|label=1	SEQ_009165|label=1
SEQ_009166|label=1	SEQ_009166|label=1
SEQ_009167|label=0	SEQ_009167|label=0
SEQ_009168|label=0	SEQ_009168|label=0
SEQ_009169|label=1	SEQ_009169|label=1
SEQ_009170|label=1	SEQ_009170|label=1
SEQ_009171|label=0	SEQ_009171|label=0
SEQ_009172|label=1	SEQ_009172|label=1
SEQ_009173|label=1	SEQ_009173|label=1
SEQ_009174|label=0	SEQ_009174|label=0
SEQ_009175|label=0	SEQ_009175|label=0
SEQ_009176|label=1	SEQ_009176|label=1
SEQ_009177|label=1	SEQ_009177|label=1
SEQ_009178|label=0	SEQ_009178|label=0
SEQ_009179|label=0	SEQ_009179|label=0
SEQ_009180|label=0	SEQ_009180|label=0
SEQ_009181|label=1	SEQ_009181|label=1
SEQ_009182|label=1	SEQ_009182|label=1
SEQ_009183|label=0	SEQ_009183|label=0
SEQ_009184|label=0	SEQ_009184|label=0
SEQ_009185|label=0	SEQ_009185|label=0
SEQ_009186|label=1	SEQ_009186|label=1
SEQ_009187|label=1	SEQ_009187|label=1
SEQ_009188|label=0	SEQ_009188|label=0
SEQ_009189|label=1	SEQ_009189|label=1
SEQ_009190|label=1	SEQ_009190|label=1
SEQ_009191|label=1	SEQ_009191|label=1
SEQ_009192|label=1	SEQ_009192|label=1
SEQ_009193|label=1	SEQ_009193|label=1
SEQ_009194|label=0	SEQ_009194|label=0
SEQ_009195|label=1	SEQ_009195|label=1
SEQ_009196|label=0	SEQ_009196|label=0
SEQ_009197|label=1	SEQ_009197|label=1
SEQ_009198|label=1	SEQ_009198|label=1
SEQ_009199|label=1	SEQ_009199|label=1
SEQ_009200|label=1	SEQ_009200|label=1
SEQ_009801|label=0	SEQ_009801|label=0
SEQ_009802|label=0	SEQ_009802|label=0
SEQ_009803|label=1	SEQ_009803|label=1
SEQ_009804|label=0	SEQ_009804|label=0
SEQ_009805|label=0	SEQ_009805|label=0
SEQ_009806|label=1	SEQ_009806|label=1
SEQ_009807|label=1	SEQ_009807|label=1
SEQ_009808|label=0	SEQ_009808|label=0
SEQ_009809|label=0	SEQ_009809|label=0
SEQ_009810|label=1	SEQ_009810|label=1
SEQ_009811|label=0	SEQ_009811|label=0
SEQ_009812|label=1	SEQ_009812|label=1
SEQ_009813|label=0	SEQ_009813|label=0
SEQ_009814|label=1	SEQ_009814|label=1
SEQ_009815|label=1	SEQ_009815|label=1
SEQ_009816|label=1	SEQ_009816|label=1
SEQ_009817|label=0	SEQ_009817|label=0
SEQ_009818|label=0	SEQ_009818|label=0
SEQ_009819|label=1	SEQ_009819|label=1
SEQ_009820|label=1	SEQ_009820|label=1
SEQ_009821|label=0	SEQ_009821|label=0
SEQ_009822|label=1	SEQ_009822|label=1
SEQ_009823|label=0	SEQ_009823|label=0
SEQ_009824|label=0	SEQ_009824|label=0
SEQ_009825|label=1	SEQ_009825|label=1
SEQ_009826|label=1	SEQ_009826|label=1
SEQ_009827|label=0	SEQ_009827|label=0
SEQ_009828|label=0	SEQ_009828|label=0
SEQ_009829|label=0	SEQ_009829|label=0
SEQ_009830|label=0	SEQ_009830|label=0
SEQ_009831|label=1	SEQ_009831|label=1
SEQ_009832|label=1	SEQ_009832|label=1
SEQ_009833|label=0	SEQ_009833|label=0
SEQ_009834|label=0	SEQ_009834|label=0
SEQ_009835|label=1	SEQ_009835|label=1
SEQ_009836|label=1	SEQ_009836|label=1
SEQ_009837|label=1	SEQ_009837|label=1
SEQ_009838|label=0	SEQ_009838|label=0
SEQ_009839|label=1	SEQ_009839|label=1
SEQ_009840|label=0	SEQ_009840|label=0
SEQ_009841|label=0	SEQ_009841|label=0
SEQ_009842|label=0	SEQ_009842|label=0
SEQ_009843|label=0	SEQ_009843|label=0
SEQ_009844|label=0	SEQ_009844|label=0
SEQ_009845|label=0	SEQ_009845|label=0
SEQ_009846|label=1	SEQ_009846|label=1
SEQ_009847|label=1	SEQ_009847|label=1
SEQ_009848|label=1	SEQ_009848|label=1
SEQ_009849|label=0	SEQ_009849|label=0
SEQ_009850|label=1	SEQ_009850|label=1
SEQ_009851|label=0	SEQ_009851|label=0
SEQ_009852|label=0	SEQ_009852|label=0
SEQ_009853|label=0	SEQ_009853|label=0
SEQ_009854|label=1	SEQ_009854|label=1
SEQ_009855|label=1	SEQ_009855|label=1
SEQ_009856|label=0	SEQ_009856|label=0
SEQ_009857|label=1	SEQ_009857|label=1
SEQ_009858|label=1	SEQ_009858|label=1
SEQ_009859|label=1	SEQ_009859|label=1
SEQ_009860|label=1	SEQ_009860|label=1
SEQ_009861|label=0	SEQ_009861|label=0
SEQ_009862|label=1	SEQ_009862|label=1
SEQ_009863|label=0	SEQ_009863|label=0
SEQ_009864|label=1	SEQ_009864|label=1
SEQ_009865|label=0	SEQ_009865|label=0
SEQ_009866|label=1	SEQ_009866|label=1
SEQ_009867|label=0	SEQ_009867|label=0
SEQ_009868|label=0	SEQ_009868|label=0
SEQ_009869|label=0	SEQ_009869|label=0
SEQ_009870|label=1	SEQ_009870|label=1
SEQ_009871|label=1	SEQ_009871|label=1
SEQ_009872|label=0	SEQ_009872|label=0
SEQ_009873|label=0	SEQ_009873|label=0
SEQ_009874|label=0	SEQ_009874|label=0
SEQ_009875|label=0	SEQ_009875|label=0
SEQ_009876|label=0	SEQ_009876|label=0
SEQ_009877|label=0	SEQ_009877|label=0
SEQ_009878|label=0	SEQ_009878|label=0
SEQ_009879|label=1	SEQ_009879|label=1
SEQ_009880|label=0	SEQ_009880|label=0
SEQ_009881|label=0	SEQ_009881|label=0
SEQ_009882|label=0	SEQ_009882|label=0
SEQ_009883|label=1	SEQ_009883|label=1
SEQ_009884|label=1	SEQ_009884|label=1
SEQ_009885|label=1	SEQ_009885|label=1
SEQ_009886|label=1	SEQ_009886|label=1
SEQ_009887|label=0	SEQ_009887|label=0
SEQ_009888|label=1	SEQ_009888|label=1
SEQ_009889|label=1	SEQ_009889|label=1
SEQ_009890|label=0	SEQ_009890|label=0
SEQ_009891|label=1	SEQ_009891|label=1
SEQ_009892|label=1	SEQ_009892|label=1
SEQ_009893|label=0	SEQ_009893|label=0
SEQ_009894|label=0	SEQ_009894|label=0
SEQ_009895|label=1	SEQ_009895|label=1
SEQ_009896|label=1	SEQ_009896|label=1
SEQ_009897|label=0	SEQ_009897|label=0
SEQ_009898|label=1	SEQ_009898|label=1
SEQ_009899|label=0	SEQ_009899|label=0
SEQ_009900|label=1	SEQ_009900|label=1
SEQ_010801|label=1	SEQ_010801|label=1
SEQ_010802|label=1	SEQ_010802|label=1
SEQ_010803|label=1	SEQ_010803|label=1
SEQ_010804|label=0	SEQ_010804|label=0
SEQ_010805|label=1	SEQ_010805|label=1
SEQ_010806|label=1	SEQ_010806|label=1
SEQ_010807|label=1	SEQ_010807|label=1
SEQ_010808|label=0	SEQ_010808|label=0
SEQ_010809|label=0	SEQ_010809|label=0
SEQ_010810|label=0	SEQ_010810|label=0
SEQ_010811|label=0	SEQ_010811|label=0
SEQ_010812|label=0	SEQ_010812|label=0
SEQ_010813|label=1	SEQ_010813|label=1
SEQ_010814|label=0	SEQ_010814|label=0
SEQ_010815|label=1	SEQ_010815|label=1
SEQ_010816|label=1	SEQ_010816|label=1
SEQ_010817|label=1	SEQ_010817|label=1
SEQ_010818|label=1	SEQ_010818|label=1
SEQ_010819|label=0	SEQ_010819|label=0
SEQ_010820|label=0	SEQ_010820|label=0
SEQ_010821|label=1	SEQ_010821|label=1
